Group Report - Group All params,,,,,,
,,,,,,
Date,Time,US Embassy-New Delhi,US Consulate-Chennai,US Consulate-Kolkata,US Consulate-Mumbai,US Consulate-Hyderabad
,,PM2.5_Delhi,PM2.5_Chennai,PM2.5_Kolkata,PM2.5_Mum,PM2.5_HYD
,,µg/m3,µg/m3,µg/m3,µg/m3,µg/m3
1/7/2015,5:00 PM,67,19,45,21,36
1/7/2015,6:00 PM,57,28,44,27,26
1/7/2015,7:00 PM,57,29,50,31,26
1/7/2015,8:00 PM,28,37,56,25,38
1/7/2015,9:00 PM,33,28,54,24,39
1/7/2015,10:00 PM,23,21,47,21,49
1/7/2015,11:00 PM,29,20,50,24,39
01/07/2015 24:00 AM,,14,14,49,14,20
2/7/2015,1:00 AM,16,8,48,14,22
2/7/2015,2:00 AM,26,6,47,13,21
2/7/2015,3:00 AM,27,16,47,14,22
2/7/2015,4:00 AM,28,10,49,11,27
2/7/2015,5:00 AM,34,16,59,8,28
2/7/2015,6:00 AM,23,18,59,12,33
2/7/2015,7:00 AM,23,23,58,18,31
2/7/2015,8:00 AM,24,31,66,15,31
2/7/2015,9:00 AM,27,34,62,21,37
2/7/2015,10:00 AM,38,29,63,11,49
2/7/2015,11:00 AM,60,27,52,11,41
2/7/2015,12:00 PM,37,29,---,4,48
2/7/2015,1:00 PM,44,26,---,10,47
2/7/2015,2:00 PM,67,25,52,15,45
2/7/2015,3:00 PM,60,22,InVld,14,41
2/7/2015,4:00 PM,54,23,41,16,39
2/7/2015,5:00 PM,41,23,31,16,34
2/7/2015,6:00 PM,27,21,42,22,38
2/7/2015,7:00 PM,34,23,3,15,51
2/7/2015,8:00 PM,50,37,5,20,57
2/7/2015,9:00 PM,47,30,0,17,64
2/7/2015,10:00 PM,47,59,-3,20,61
2/7/2015,11:00 PM,45,36,5,16,65
02/07/2015 24:00 AM,,24,29,1,18,62
3/7/2015,1:00 AM,31,17,-4,10,67
3/7/2015,2:00 AM,40,7,-4,13,63
3/7/2015,3:00 AM,37,21,-1,8,48
3/7/2015,4:00 AM,40,16,11,6,30
3/7/2015,5:00 AM,32,23,14,10,37
3/7/2015,6:00 AM,30,23,23,14,48
3/7/2015,7:00 AM,32,30,32,12,45
3/7/2015,8:00 AM,45,34,33,10,39
3/7/2015,9:00 AM,46,30,29,8,44
3/7/2015,10:00 AM,51,21,24,8,43
3/7/2015,11:00 AM,42,22,29,12,43
3/7/2015,12:00 PM,44,22,39,15,48
3/7/2015,1:00 PM,45,28,33,14,46
3/7/2015,2:00 PM,41,31,34,13,39
3/7/2015,3:00 PM,39,23,42,10,47
3/7/2015,4:00 PM,35,18,40,20,50
3/7/2015,5:00 PM,33,20,38,13,50
3/7/2015,6:00 PM,36,21,31,21,47
3/7/2015,7:00 PM,34,36,43,18,40
3/7/2015,8:00 PM,33,65,39,15,52
3/7/2015,9:00 PM,20,64,35,12,57
3/7/2015,10:00 PM,13,31,37,14,45
3/7/2015,11:00 PM,14,24,44,14,48
03/07/2015 24:00 AM,,12,9,32,10,55
4/7/2015,1:00 AM,17,16,-2,13,45
4/7/2015,2:00 AM,5,28,-3,11,48
4/7/2015,3:00 AM,16,24,6,12,47
4/7/2015,4:00 AM,10,15,14,12,43
4/7/2015,5:00 AM,18,22,13,11,51
4/7/2015,6:00 AM,18,16,23,11,39
4/7/2015,7:00 AM,29,21,17,12,37
4/7/2015,8:00 AM,58,27,23,13,40
4/7/2015,9:00 AM,82,10,17,8,40
4/7/2015,10:00 AM,103,15,23,15,38
4/7/2015,11:00 AM,108,15,20,6,46
4/7/2015,12:00 PM,111,23,27,10,43
4/7/2015,1:00 PM,118,25,26,15,47
4/7/2015,2:00 PM,111,25,37,9,49
4/7/2015,3:00 PM,109,20,43,13,44
4/7/2015,4:00 PM,121,15,43,18,38
4/7/2015,5:00 PM,107,27,42,15,40
4/7/2015,6:00 PM,105,17,43,17,50
4/7/2015,7:00 PM,95,31,45,12,53
4/7/2015,8:00 PM,82,60,51,25,58
4/7/2015,9:00 PM,75,51,41,30,76
4/7/2015,10:00 PM,69,28,10,8,83
4/7/2015,11:00 PM,75,16,16,14,86
04/07/2015 24:00 AM,,69,17,8,12,49
5/7/2015,1:00 AM,78,20,14,9,46
5/7/2015,2:00 AM,66,19,9,12,47
5/7/2015,3:00 AM,62,28,10,15,41
5/7/2015,4:00 AM,53,26,9,13,44
5/7/2015,5:00 AM,74,23,17,8,41
5/7/2015,6:00 AM,99,18,14,9,37
5/7/2015,7:00 AM,155,16,29,13,41
5/7/2015,8:00 AM,205,13,26,10,38
5/7/2015,9:00 AM,227,13,38,6,37
5/7/2015,10:00 AM,239,15,41,3,33
5/7/2015,11:00 AM,209,27,33,13,38
5/7/2015,12:00 PM,160,22,31,17,34
5/7/2015,1:00 PM,120,23,26,9,41
5/7/2015,2:00 PM,111,18,22,16,43
5/7/2015,3:00 PM,107,23,30,15,40
5/7/2015,4:00 PM,89,30,39,21,40
5/7/2015,5:00 PM,89,17,33,14,43
5/7/2015,6:00 PM,75,30,34,14,49
5/7/2015,7:00 PM,73,61,27,13,45
5/7/2015,8:00 PM,76,44,33,13,51
5/7/2015,9:00 PM,72,41,34,11,47
5/7/2015,10:00 PM,69,29,26,7,42
5/7/2015,11:00 PM,78,21,28,10,37
05/07/2015 24:00 AM,,80,21,13,13,39
6/7/2015,1:00 AM,79,14,10,8,39
6/7/2015,2:00 AM,46,20,5,7,36
6/7/2015,3:00 AM,44,18,8,12,38
6/7/2015,4:00 AM,48,13,7,7,37
6/7/2015,5:00 AM,53,20,2,17,38
6/7/2015,6:00 AM,59,19,20,16,40
6/7/2015,7:00 AM,61,26,16,13,34
6/7/2015,8:00 AM,70,23,18,11,34
6/7/2015,9:00 AM,57,19,34,12,35
6/7/2015,10:00 AM,23,19,36,9,28
6/7/2015,11:00 AM,6,26,40,11,36
6/7/2015,12:00 PM,9,27,42,19,30
6/7/2015,1:00 PM,10,26,36,2,38
6/7/2015,2:00 PM,11,20,36,18,38
6/7/2015,3:00 PM,12,26,44,15,32
6/7/2015,4:00 PM,13,20,53,17,41
6/7/2015,5:00 PM,22,29,57,18,37
6/7/2015,6:00 PM,12,30,43,18,44
6/7/2015,7:00 PM,18,15,35,---,51
6/7/2015,8:00 PM,33,21,44,13,58
6/7/2015,9:00 PM,19,37,55,12,51
6/7/2015,10:00 PM,20,46,30,13,49
6/7/2015,11:00 PM,23,22,1,15,42
06/07/2015 24:00 AM,,20,23,6,14,39
7/7/2015,1:00 AM,20,20,16,13,40
7/7/2015,2:00 AM,29,26,21,12,36
7/7/2015,3:00 AM,25,29,16,14,31
7/7/2015,4:00 AM,43,12,18,10,30
7/7/2015,5:00 AM,29,11,28,11,30
7/7/2015,6:00 AM,38,21,54,9,26
7/7/2015,7:00 AM,31,18,44,7,27
7/7/2015,8:00 AM,46,26,54,13,26
7/7/2015,9:00 AM,40,22,53,12,29
7/7/2015,10:00 AM,48,19,55,15,29
7/7/2015,11:00 AM,37,---,---,9,---
7/7/2015,12:00 PM,45,21,InVld,13,31
7/7/2015,1:00 PM,55,26,37,16,37
7/7/2015,2:00 PM,56,16,44,13,38
7/7/2015,3:00 PM,58,25,44,12,40
7/7/2015,4:00 PM,72,29,28,15,40
7/7/2015,5:00 PM,47,22,17,16,44
7/7/2015,6:00 PM,22,33,10,21,44
7/7/2015,7:00 PM,34,49,11,17,48
7/7/2015,8:00 PM,29,51,16,---,55
7/7/2015,9:00 PM,48,44,7,15,55
7/7/2015,10:00 PM,54,29,6,16,41
7/7/2015,11:00 PM,49,23,3,11,35
07/07/2015 24:00 AM,,60,20,0,8,30
8/7/2015,1:00 AM,52,17,10,8,29
8/7/2015,2:00 AM,46,15,11,7,33
8/7/2015,3:00 AM,42,26,19,4,27
8/7/2015,4:00 AM,50,12,13,8,24
8/7/2015,5:00 AM,44,27,22,10,24
8/7/2015,6:00 AM,41,25,6,12,27
8/7/2015,7:00 AM,43,20,9,11,30
8/7/2015,8:00 AM,48,21,11,13,28
8/7/2015,9:00 AM,52,38,17,15,25
8/7/2015,10:00 AM,44,21,InVld,11,24
8/7/2015,11:00 AM,37,13,18,11,34
8/7/2015,12:00 PM,47,18,26,13,29
8/7/2015,1:00 PM,60,16,29,11,26
8/7/2015,2:00 PM,47,15,29,11,41
8/7/2015,3:00 PM,43,14,20,10,34
8/7/2015,4:00 PM,45,17,35,15,30
8/7/2015,5:00 PM,43,22,32,13,44
8/7/2015,6:00 PM,46,59,34,12,36
8/7/2015,7:00 PM,35,32,39,14,44
8/7/2015,8:00 PM,62,27,16,13,50
8/7/2015,9:00 PM,35,16,9,---,44
8/7/2015,10:00 PM,40,14,23,9,47
8/7/2015,11:00 PM,43,19,32,17,43
08/07/2015 24:00 AM,,51,13,6,7,35
9/7/2015,1:00 AM,56,18,4,9,35
9/7/2015,2:00 AM,59,13,3,10,35
9/7/2015,3:00 AM,53,11,2,7,28
9/7/2015,4:00 AM,68,21,1,12,24
9/7/2015,5:00 AM,69,16,2,8,30
9/7/2015,6:00 AM,51,14,2,8,24
9/7/2015,7:00 AM,35,18,5,9,30
9/7/2015,8:00 AM,9,19,6,9,28
9/7/2015,9:00 AM,26,13,6,13,27
9/7/2015,10:00 AM,17,12,11,10,27
9/7/2015,11:00 AM,19,20,16,9,25
9/7/2015,12:00 PM,8,22,13,9,33
9/7/2015,1:00 PM,35,15,22,13,32
9/7/2015,2:00 PM,32,24,28,13,32
9/7/2015,3:00 PM,49,16,28,17,36
9/7/2015,4:00 PM,47,14,20,15,37
9/7/2015,5:00 PM,48,49,14,21,43
9/7/2015,6:00 PM,35,32,17,19,49
9/7/2015,7:00 PM,38,27,3,21,48
9/7/2015,8:00 PM,42,29,3,21,49
9/7/2015,9:00 PM,49,36,3,21,45
9/7/2015,10:00 PM,55,24,0,19,43
9/7/2015,11:00 PM,34,13,-4,15,41
09/07/2015 24:00 AM,,41,20,-6,14,30
10/7/2015,1:00 AM,46,16,-5,19,23
10/7/2015,2:00 AM,40,9,-2,11,28
10/7/2015,3:00 AM,49,7,-6,11,24
10/7/2015,4:00 AM,46,6,-14,15,27
10/7/2015,5:00 AM,42,3,-13,13,22
10/7/2015,6:00 AM,44,7,-8,10,19
10/7/2015,7:00 AM,31,11,-3,10,25
10/7/2015,8:00 AM,50,24,1,19,27
10/7/2015,9:00 AM,12,10,2,15,31
10/7/2015,10:00 AM,30,10,9,12,27
10/7/2015,11:00 AM,23,24,9,21,27
10/7/2015,12:00 PM,27,10,9,22,29
10/7/2015,1:00 PM,25,9,8,37,40
10/7/2015,2:00 PM,32,11,10,12,35
10/7/2015,3:00 PM,28,13,10,24,36
10/7/2015,4:00 PM,7,11,14,22,39
10/7/2015,5:00 PM,8,18,11,18,40
10/7/2015,6:00 PM,12,35,18,20,41
10/7/2015,7:00 PM,17,22,23,21,59
10/7/2015,8:00 PM,16,15,19,29,46
10/7/2015,9:00 PM,22,20,12,24,49
10/7/2015,10:00 PM,25,19,7,19,35
10/7/2015,11:00 PM,21,11,6,23,34
10/07/2015 24:00 AM,,25,11,5,17,28
11/7/2015,1:00 AM,31,10,5,15,32
11/7/2015,2:00 AM,24,5,2,18,32
11/7/2015,3:00 AM,21,7,-1,21,34
11/7/2015,4:00 AM,7,8,-1,13,34
11/7/2015,5:00 AM,6,12,2,8,28
11/7/2015,6:00 AM,4,---,2,19,32
11/7/2015,7:00 AM,16,21,1,18,35
11/7/2015,8:00 AM,20,27,10,15,31
11/7/2015,9:00 AM,17,24,8,16,33
11/7/2015,10:00 AM,18,16,13,15,28
11/7/2015,11:00 AM,18,18,16,23,38
11/7/2015,12:00 PM,18,21,10,29,33
11/7/2015,1:00 PM,24,27,8,16,---
11/7/2015,2:00 PM,6,22,5,13,---
11/7/2015,3:00 PM,11,30,15,16,---
11/7/2015,4:00 PM,23,32,17,21,---
11/7/2015,5:00 PM,34,45,9,14,---
11/7/2015,6:00 PM,36,47,8,24,---
11/7/2015,7:00 PM,18,28,7,23,---
11/7/2015,8:00 PM,15,29,9,21,---
11/7/2015,9:00 PM,15,26,7,20,---
11/7/2015,10:00 PM,24,29,11,25,---
11/7/2015,11:00 PM,39,20,10,19,---
11/07/2015 24:00 AM,,47,27,8,20,---
12/7/2015,1:00 AM,41,16,10,15,---
12/7/2015,2:00 AM,38,21,11,17,---
12/7/2015,3:00 AM,29,18,12,13,---
12/7/2015,4:00 AM,22,17,15,17,---
12/7/2015,5:00 AM,31,14,14,17,---
12/7/2015,6:00 AM,19,22,9,22,---
12/7/2015,7:00 AM,17,27,13,18,---
12/7/2015,8:00 AM,15,28,8,16,---
12/7/2015,9:00 AM,15,13,7,17,---
12/7/2015,10:00 AM,8,25,3,12,---
12/7/2015,11:00 AM,5,21,2,19,---
12/7/2015,12:00 PM,4,30,12,19,---
12/7/2015,1:00 PM,29,25,13,13,---
12/7/2015,2:00 PM,20,29,19,15,---
12/7/2015,3:00 PM,11,25,18,18,---
12/7/2015,4:00 PM,9,29,18,22,---
12/7/2015,5:00 PM,8,26,14,15,---
12/7/2015,6:00 PM,8,25,17,25,---
12/7/2015,7:00 PM,11,19,27,22,---
12/7/2015,8:00 PM,11,18,28,21,---
12/7/2015,9:00 PM,13,34,24,18,---
12/7/2015,10:00 PM,35,35,21,15,---
12/7/2015,11:00 PM,27,29,12,18,---
12/07/2015 24:00 AM,,30,42,9,20,---
13/07/2015,1:00 AM,27,22,6,16,---
13/07/2015,2:00 AM,27,14,6,16,---
13/07/2015,3:00 AM,30,12,5,13,---
13/07/2015,4:00 AM,29,19,12,9,---
13/07/2015,5:00 AM,32,14,7,10,---
13/07/2015,6:00 AM,30,12,4,17,---
13/07/2015,7:00 AM,25,30,9,16,---
13/07/2015,8:00 AM,7,29,13,17,---
13/07/2015,9:00 AM,17,34,22,12,---
13/07/2015,10:00 AM,20,27,14,19,42
13/07/2015,11:00 AM,18,34,22,20,34
13/07/2015,12:00 PM,13,31,27,17,45
13/07/2015,1:00 PM,25,32,30,19,45
13/07/2015,2:00 PM,24,37,39,15,41
13/07/2015,3:00 PM,52,39,23,21,45
13/07/2015,4:00 PM,20,33,18,25,49
13/07/2015,5:00 PM,21,34,26,22,59
13/07/2015,6:00 PM,20,25,20,22,39
13/07/2015,7:00 PM,17,29,30,24,49
13/07/2015,8:00 PM,18,40,---,20,---
13/07/2015,9:00 PM,37,31,6,24,66
13/07/2015,10:00 PM,47,29,3,20,59
13/07/2015,11:00 PM,52,40,11,16,54
13/07/2015 24:00 AM,,37,45,14,16,55
14/07/2015,1:00 AM,40,17,18,19,49
14/07/2015,2:00 AM,42,10,15,21,56
14/07/2015,3:00 AM,34,6,19,14,59
14/07/2015,4:00 AM,43,21,16,13,49
14/07/2015,5:00 AM,36,27,16,19,48
14/07/2015,6:00 AM,26,36,20,17,32
14/07/2015,7:00 AM,22,44,20,15,36
14/07/2015,8:00 AM,32,56,23,22,36
14/07/2015,9:00 AM,24,47,15,16,47
14/07/2015,10:00 AM,28,47,14,20,48
14/07/2015,11:00 AM,27,43,25,14,49
14/07/2015,12:00 PM,31,50,21,17,59
14/07/2015,1:00 PM,41,45,31,20,66
14/07/2015,2:00 PM,30,38,34,48,70
14/07/2015,3:00 PM,35,35,36,17,52
14/07/2015,4:00 PM,19,29,37,---,46
14/07/2015,5:00 PM,16,---,---,---,---
14/07/2015,6:00 PM,16,---,---,---,---
14/07/2015,7:00 PM,20,---,---,---,---
14/07/2015,8:00 PM,46,---,---,---,---
14/07/2015,9:00 PM,33,---,---,---,---
14/07/2015,10:00 PM,34,---,---,---,---
14/07/2015,11:00 PM,32,---,---,---,---
14/07/2015 24:00 AM,,30,---,---,---,---
15/07/2015,1:00 AM,27,---,---,---,---
15/07/2015,2:00 AM,34,---,---,---,---
15/07/2015,3:00 AM,24,---,---,---,---
15/07/2015,4:00 AM,30,---,---,---,---
15/07/2015,5:00 AM,31,---,---,---,---
15/07/2015,6:00 AM,28,---,---,---,---
15/07/2015,7:00 AM,35,---,---,---,---
15/07/2015,8:00 AM,36,---,---,---,---
15/07/2015,9:00 AM,---,---,---,---,---
15/07/2015,10:00 AM,---,---,---,---,---
15/07/2015,11:00 AM,---,---,---,---,---
15/07/2015,12:00 PM,---,---,---,---,---
15/07/2015,1:00 PM,---,---,---,---,---
15/07/2015,2:00 PM,---,---,---,---,---
15/07/2015,3:00 PM,---,---,---,---,---
15/07/2015,4:00 PM,---,---,---,---,---
15/07/2015,5:00 PM,---,---,---,---,---
15/07/2015,6:00 PM,---,---,---,---,---
15/07/2015,7:00 PM,---,---,---,---,---
15/07/2015,8:00 PM,---,---,---,---,---
15/07/2015,9:00 PM,---,---,---,---,---
15/07/2015,10:00 PM,---,---,---,---,---
15/07/2015,11:00 PM,---,---,---,---,---
15/07/2015 24:00 AM,,---,---,---,---,---
16/07/2015,1:00 AM,---,---,---,---,---
16/07/2015,2:00 AM,---,---,---,---,---
16/07/2015,3:00 AM,---,---,---,---,---
16/07/2015,4:00 AM,---,---,---,---,---
16/07/2015,5:00 AM,---,---,---,---,---
16/07/2015,6:00 AM,---,---,---,---,---
16/07/2015,7:00 AM,---,---,---,---,---
16/07/2015,8:00 AM,---,---,---,---,---
16/07/2015,9:00 AM,---,---,---,---,---
16/07/2015,10:00 AM,---,---,---,---,---
16/07/2015,11:00 AM,---,---,---,---,---
16/07/2015,12:00 PM,---,---,---,---,---
16/07/2015,1:00 PM,---,---,---,---,---
16/07/2015,2:00 PM,---,---,---,---,---
16/07/2015,3:00 PM,---,---,---,---,---
16/07/2015,4:00 PM,---,---,---,---,---
16/07/2015,5:00 PM,---,---,---,---,---
16/07/2015,6:00 PM,---,---,---,---,---
16/07/2015,7:00 PM,---,---,---,---,---
16/07/2015,8:00 PM,---,---,---,---,---
16/07/2015,9:00 PM,---,---,---,---,---
16/07/2015,10:00 PM,---,---,---,---,---
16/07/2015,11:00 PM,---,---,---,---,---
16/07/2015 24:00 AM,,---,---,---,---,---
17/07/2015,1:00 AM,---,---,---,---,---
17/07/2015,2:00 AM,---,---,---,---,---
17/07/2015,3:00 AM,---,---,---,---,---
17/07/2015,4:00 AM,---,---,---,---,---
17/07/2015,5:00 AM,---,---,---,---,---
17/07/2015,6:00 AM,---,---,---,---,---
17/07/2015,7:00 AM,---,---,---,---,---
17/07/2015,8:00 AM,---,---,---,---,---
17/07/2015,9:00 AM,---,---,---,---,---
17/07/2015,10:00 AM,---,---,---,---,---
17/07/2015,11:00 AM,---,---,---,---,---
17/07/2015,12:00 PM,---,---,---,---,---
17/07/2015,1:00 PM,---,33,18,18,35
17/07/2015,2:00 PM,---,33,6,25,33
17/07/2015,3:00 PM,65,31,11,16,33
17/07/2015,4:00 PM,61,27,13,20,28
17/07/2015,5:00 PM,42,39,7,25,27
17/07/2015,6:00 PM,37,76,5,27,29
17/07/2015,7:00 PM,46,91,9,25,17
17/07/2015,8:00 PM,63,53,18,29,24
17/07/2015,9:00 PM,60,47,15,24,25
17/07/2015,10:00 PM,72,25,26,23,32
17/07/2015,11:00 PM,75,17,26,26,33
17/07/2015 24:00 AM,,81,16,9,24,25
18/07/2015,1:00 AM,60,7,15,21,24
18/07/2015,2:00 AM,52,14,21,20,16
18/07/2015,3:00 AM,60,20,10,15,21
18/07/2015,4:00 AM,52,20,8,18,23
18/07/2015,5:00 AM,52,20,11,26,27
18/07/2015,6:00 AM,52,25,19,17,26
18/07/2015,7:00 AM,57,28,16,16,37
18/07/2015,8:00 AM,54,22,14,20,36
18/07/2015,9:00 AM,41,23,13,17,37
18/07/2015,10:00 AM,52,19,13,17,32
18/07/2015,11:00 AM,50,29,21,16,40
18/07/2015,12:00 PM,48,27,16,14,33
18/07/2015,1:00 PM,28,26,8,16,35
18/07/2015,2:00 PM,48,23,14,18,37
18/07/2015,3:00 PM,26,23,11,31,29
18/07/2015,4:00 PM,37,34,14,24,27
18/07/2015,5:00 PM,29,36,9,22,20
18/07/2015,6:00 PM,32,28,9,17,34
18/07/2015,7:00 PM,31,28,17,22,38
18/07/2015,8:00 PM,48,27,27,18,35
18/07/2015,9:00 PM,60,28,29,21,29
18/07/2015,10:00 PM,52,26,6,14,29
18/07/2015,11:00 PM,66,18,3,14,32
18/07/2015 24:00 AM,,53,InVld,1,17,27
19/07/2015,1:00 AM,46,11,2,---,27
19/07/2015,2:00 AM,47,10,0,16,30
19/07/2015,3:00 AM,49,11,0,13,26
19/07/2015,4:00 AM,55,11,3,10,27
19/07/2015,5:00 AM,56,11,4,18,20
19/07/2015,6:00 AM,52,9,6,13,29
19/07/2015,7:00 AM,51,16,25,20,34
19/07/2015,8:00 AM,39,27,22,15,27
19/07/2015,9:00 AM,49,23,17,16,31
19/07/2015,10:00 AM,41,7,22,16,27
19/07/2015,11:00 AM,7,16,3,14,30
19/07/2015,12:00 PM,18,22,14,16,32
19/07/2015,1:00 PM,37,19,15,19,33
19/07/2015,2:00 PM,41,18,18,18,23
19/07/2015,3:00 PM,33,12,17,19,39
19/07/2015,4:00 PM,26,22,9,0,22
19/07/2015,5:00 PM,45,18,13,18,27
19/07/2015,6:00 PM,50,25,14,17,24
19/07/2015,7:00 PM,72,29,13,14,29
19/07/2015,8:00 PM,48,28,30,19,35
19/07/2015,9:00 PM,48,13,27,18,35
19/07/2015,10:00 PM,59,9,9,15,39
19/07/2015,11:00 PM,39,6,9,19,27
19/07/2015 24:00 AM,,25,3,12,15,31
20/07/2015,1:00 AM,26,6,10,9,22
20/07/2015,2:00 AM,28,3,0,11,23
20/07/2015,3:00 AM,29,-1,-11,17,23
20/07/2015,4:00 AM,32,1,-12,14,25
20/07/2015,5:00 AM,39,3,-14,11,25
20/07/2015,6:00 AM,31,5,-12,11,24
20/07/2015,7:00 AM,26,9,-9,15,24
20/07/2015,8:00 AM,22,8,-10,17,27
20/07/2015,9:00 AM,7,14,2,15,31
20/07/2015,10:00 AM,15,14,1,14,31
20/07/2015,11:00 AM,13,21,-2,23,28
20/07/2015,12:00 PM,11,21,2,20,24
20/07/2015,1:00 PM,12,29,0,14,25
20/07/2015,2:00 PM,7,23,---,17,20
20/07/2015,3:00 PM,45,17,2,21,25
20/07/2015,4:00 PM,77,31,-1,20,31
20/07/2015,5:00 PM,46,22,-1,19,32
20/07/2015,6:00 PM,InVld,43,2,17,36
20/07/2015,7:00 PM,InVld,22,13,15,44
20/07/2015,8:00 PM,InVld,17,7,18,43
20/07/2015,9:00 PM,InVld,23,18,17,38
20/07/2015,10:00 PM,InVld,14,23,10,46
20/07/2015,11:00 PM,InVld,14,20,13,33
20/07/2015 24:00 AM,,InVld,21,24,10,35
21/07/2015,1:00 AM,InVld,10,11,17,31
21/07/2015,2:00 AM,InVld,7,3,12,28
21/07/2015,3:00 AM,InVld,5,-8,15,27
21/07/2015,4:00 AM,InVld,9,-4,15,25
21/07/2015,5:00 AM,InVld,11,-5,10,32
21/07/2015,6:00 AM,InVld,16,-9,12,30
21/07/2015,7:00 AM,InVld,23,-6,17,38
21/07/2015,8:00 AM,InVld,26,-3,16,35
21/07/2015,9:00 AM,InVld,26,3,17,33
21/07/2015,10:00 AM,22,38,7,5,28
21/07/2015,11:00 AM,InVld,19,2,18,29
21/07/2015,12:00 PM,---,24,1,11,29
21/07/2015,1:00 PM,---,25,0,18,33
21/07/2015,2:00 PM,---,18,-1,18,25
21/07/2015,3:00 PM,InVld,28,0,12,27
21/07/2015,4:00 PM,InVld,27,1,17,25
21/07/2015,5:00 PM,InVld,18,0,16,23
21/07/2015,6:00 PM,33,23,2,22,27
21/07/2015,7:00 PM,27,40,8,16,34
21/07/2015,8:00 PM,15,44,6,10,35
21/07/2015,9:00 PM,21,28,9,22,34
21/07/2015,10:00 PM,23,15,6,14,29
21/07/2015,11:00 PM,34,19,11,14,22
21/07/2015 24:00 AM,,27,12,11,19,27
22/07/2015,1:00 AM,24,7,7,12,26
22/07/2015,2:00 AM,27,6,0,15,23
22/07/2015,3:00 AM,17,6,-3,13,20
22/07/2015,4:00 AM,21,10,1,13,19
22/07/2015,5:00 AM,33,11,0,16,20
22/07/2015,6:00 AM,19,7,-4,6,22
22/07/2015,7:00 AM,26,15,9,12,25
22/07/2015,8:00 AM,22,27,13,17,31
22/07/2015,9:00 AM,17,27,5,17,28
22/07/2015,10:00 AM,14,27,-3,17,32
22/07/2015,11:00 AM,11,28,-4,24,21
22/07/2015,12:00 PM,16,31,4,20,28
22/07/2015,1:00 PM,20,31,3,17,27
22/07/2015,2:00 PM,24,25,-3,24,27
22/07/2015,3:00 PM,32,18,-2,28,30
22/07/2015,4:00 PM,18,31,-1,24,30
22/07/2015,5:00 PM,22,38,-2,24,28
22/07/2015,6:00 PM,11,38,-1,30,25
22/07/2015,7:00 PM,27,29,-1,27,30
22/07/2015,8:00 PM,23,44,-1,21,36
22/07/2015,9:00 PM,16,26,6,27,30
22/07/2015,10:00 PM,16,26,5,44,29
22/07/2015,11:00 PM,19,24,2,48,30
22/07/2015 24:00 AM,,27,15,5,55,31
23/07/2015,1:00 AM,17,18,3,62,25
23/07/2015,2:00 AM,18,17,-5,33,29
23/07/2015,3:00 AM,16,13,-9,---,18
23/07/2015,4:00 AM,11,9,-12,33,25
23/07/2015,5:00 AM,19,10,-9,41,19
23/07/2015,6:00 AM,20,13,-3,23,22
23/07/2015,7:00 AM,20,23,-2,24,29
23/07/2015,8:00 AM,23,29,-1,83,35
23/07/2015,9:00 AM,22,29,-2,62,26
23/07/2015,10:00 AM,21,34,-6,5,26
23/07/2015,11:00 AM,23,36,-6,13,17
23/07/2015,12:00 PM,14,30,-3,13,29
23/07/2015,1:00 PM,17,---,-4,17,30
23/07/2015,2:00 PM,16,26,0,15,33
23/07/2015,3:00 PM,23,30,3,15,32
23/07/2015,4:00 PM,24,19,-4,21,24
23/07/2015,5:00 PM,9,23,-7,2,27
23/07/2015,6:00 PM,19,25,-4,19,29
23/07/2015,7:00 PM,20,26,0,17,31
23/07/2015,8:00 PM,24,57,6,33,49
23/07/2015,9:00 PM,20,50,6,47,66
23/07/2015,10:00 PM,24,26,11,19,71
23/07/2015,11:00 PM,29,22,7,35,31
23/07/2015 24:00 AM,,25,44,3,19,26
24/07/2015,1:00 AM,23,20,-3,13,19
24/07/2015,2:00 AM,23,12,-4,10,24
24/07/2015,3:00 AM,23,13,-4,14,23
24/07/2015,4:00 AM,25,13,-6,11,25
24/07/2015,5:00 AM,29,7,-5,14,22
24/07/2015,6:00 AM,22,5,-1,10,27
24/07/2015,7:00 AM,25,19,2,10,26
24/07/2015,8:00 AM,22,14,2,17,33
24/07/2015,9:00 AM,31,19,3,InVld,28
24/07/2015,10:00 AM,40,22,6,InVld,24
24/07/2015,11:00 AM,35,27,4,InVld,28
24/07/2015,12:00 PM,24,32,22,InVld,23
24/07/2015,1:00 PM,11,27,16,InVld,33
24/07/2015,2:00 PM,17,17,17,---,35
24/07/2015,3:00 PM,28,23,8,---,22
24/07/2015,4:00 PM,---,---,---,---,---
24/07/2015,5:00 PM,---,---,---,---,---
24/07/2015,6:00 PM,---,---,---,---,---
24/07/2015,7:00 PM,---,---,---,---,---
24/07/2015,8:00 PM,---,---,---,---,---
24/07/2015,9:00 PM,---,---,---,---,---
24/07/2015,10:00 PM,---,---,---,---,---
24/07/2015,11:00 PM,---,---,---,---,---
24/07/2015 24:00 AM,,---,---,---,---,---
25/07/2015,1:00 AM,---,---,---,---,---
25/07/2015,2:00 AM,---,---,---,---,---
25/07/2015,3:00 AM,---,---,---,---,---
25/07/2015,4:00 AM,---,---,---,---,---
25/07/2015,5:00 AM,---,---,---,---,---
25/07/2015,6:00 AM,---,---,---,---,---
25/07/2015,7:00 AM,---,---,---,---,---
25/07/2015,8:00 AM,---,---,---,---,---
25/07/2015,9:00 AM,---,---,---,---,---
